artist_title,days,t10,pk,x?,pkstreams,total
Lunay - Soltera - Remix,1241,139,2,(x21),"13,040","5,271,859"
Calle 24 - Que Onda,253,167,3,(x1),"29,360","5,246,978"
Jimin - Like Crazy,410,8,6,,"25,835","5,237,644"
Sebastian Yatra - Pareja Del Año,645,107,3,(x1),"24,276","5,151,569"
Daddy Yankee - X ÚLTIMA VEZ,487,41,1,(x28),"50,311","5,113,667"
Los Legendarios - Fiel,489,130,1,(x44),"30,459","5,013,908"
Piso 21 - Déjala Que Vuelva,1208,198,1,(x32),"12,567","4,996,492"
The Police - Every Breath You Take,1644,,80,,"7,801","4,981,122"
Quevedo - Columbia,310,79,3,(x7),"25,684","4,957,462"
Paulo Londra - Nena Maldición,1640,,27,,"8,391","4,946,844"
Bad Bunny - WHERE SHE GOES,340,97,1,(x1),"64,617","4,933,142"
De La Ghetto - Sensacion Del Bloque,984,,47,,"10,093","4,895,690"
Rauw Alejandro - Reloj,575,165,3,(x1),"20,738","4,859,290"
