artist_title,days,t10,pk,x?,pkstreams,total
Saulės Kliošas - Paskambink Man,617,124,2,(x12),"5,708","1,514,602"
Imagine Dragons - Bones,633,3,3,(x2),"9,335","1,511,911"
SZA - Kill Bill,423,107,2,(x9),"9,311","1,505,584"
Kordhell - Murder In My Mind,521,29,7,,"5,587","1,500,518"
Mariah Carey - All I Want for Christmas Is You,346,192,1,(x16),"26,047","1,499,030"
Ed Sheeran - Shivers,555,68,5,,"6,299","1,495,432"
Surf Curse - Freaks,776,,17,,"3,278","1,491,059"
Eminem - The Real Slim Shady,867,,54,,"3,188","1,440,865"
Tory Lanez - The Color Violet,554,,16,,"3,785","1,440,219"
Doja Cat - Kiss Me More,488,72,2,(x9),"7,338","1,435,606"
Vance Joy - Riptide,909,,13,,"3,515","1,432,874"
GJan - Važiuoju Kur Širdis,355,85,3,(x1),"11,202","1,429,661"
Minelli - Rampampam,460,87,1,(x14),"12,800","1,419,826"
Sam Smith - Unholy,310,111,1,(x19),"15,436","1,414,869"
INTERWORLD - METAMORPHOSIS,475,,11,,"4,933","1,369,400"
Tiësto - Lay Low,463,,14,,"5,604","1,367,061"
Post Malone - Circles,602,129,2,(x8),"6,461","1,364,111"
TV Girl - Lovers Rock,562,,27,,"3,759","1,350,179"
Jessica Shy - Žiburiai,480,11,5,,"8,533","1,346,179"
Brenda Lee - Rockin' Around The Christmas Tree,266,147,1,(x14),"30,716","1,345,341"
TV Girl - Cigarettes out the Window,644,,31,,"3,819","1,336,541"
Jessica Shy - Viskas Ką Turiu,667,,36,,"3,951","1,330,627"
Oliver Tree - Miss You,305,98,1,(x35),"13,730","1,324,531"
Furytto - Paskendę vyne,318,,11,,"7,324","1,322,461"
