artist_title,days,t10,pk,x?,pkstreams,total
"吳青峰 - 起风了 - 电视剧""加油你是最棒的""主题曲",1597,,31,,"16,433","14,395,720"
Ronghao Li - 烏梅子醬,423,193,1,(x29),"79,601","14,372,614"
Eric Chou - 你不屬於我 - 《比悲傷更悲傷的故事》影集版片尾曲,675,53,2,(x14),"41,465","14,368,131"
Justin Bieber - Peaches,748,182,1,(x8),"54,585","14,362,750"
Stefanie Sun - 遇見,1361,,42,,"23,128","14,354,417"
A-Mei Chang - 連名帶姓,1596,56,1,(x7),"22,593","14,337,354"
Tanya Chua - Letting Go,694,,14,,"29,570","14,250,106"
LBI利比 - 小城夏天,659,,16,,"29,493","14,220,941"
Shi Shi - 眼淚記得你 - 電影《想見你》主題曲,446,102,2,(x4),"61,139","14,219,748"
艾薇 - 失重前幸福,832,,12,,"27,983","14,060,678"
JJ Lin - 那些你很冒險的夢,1944,,49,,"14,905","13,863,465"
Ed Sheeran - Shivers,711,99,3,(x1),"38,005","13,815,334"
BLACKPINK - Pink Venom,516,101,1,(x30),"105,259","13,750,018"
卢卢快闭嘴 - 字字句句,354,172,4,,"54,010","13,654,992"
Charlie Puth - Left and Right (Feat. Jung Kook of BTS),660,24,1,(x3),"63,884","13,551,249"
BTS - Dynamite,790,172,1,(x7),"60,928","13,448,232"
W.M.L - I'm Alive,698,,11,,"31,177","13,312,570"
Rainie Yang - 年輪說,1805,2,8,,"14,839","12,935,247"
A-Lin - 摯友,701,11,4,,"31,774","12,930,215"
IVE - LOVE DIVE,748,34,5,,"37,676","12,866,806"
李浩瑋 Howard Lee - Crush On,1146,,40,,"22,751","12,863,706"
Rachel Liang - 那女孩對我說,867,,22,,"24,260","12,810,002"
