artist_title,days,t10,pk,x?,pkstreams,total
TEN - Nightwalker,89,87,1,(x3),"701,862","23,249,772"
NewJeans - Ditto,390,84,1,(x19),"202,705","22,912,869"
Whatcharawalee - สถานีดวงจันทร์,1071,,50,,"38,605","22,868,798"
sarah salola - ยินดี - เพลงประกอบละครมาตาลดา ช่อง 3,308,11,9,,"101,608","22,300,588"
Dept - คงต้องบอกลาแล้ว,765,,20,,"43,755","22,269,827"
YOUNGOHM - Very Very Small,561,,11,,"70,394","22,258,059"
THE TOYS - เมะ,824,50,1,(x10),"67,662","22,056,040"
MEAN Band - หมายความว่าอะไร,1496,,53,,"38,978","21,231,043"
Lipta - ทักครับ,596,88,1,(x25),"83,959","21,190,844"
SZA - Kill Bill,482,4,9,,"84,275","21,176,856"
DIDIxDADA - จังหวะตกหลุมรัก - Magic Moment,327,19,7,,"107,160","20,594,405"
The Weeknd - One Of The Girls,297,6,4,,"168,705","20,506,144"
FREEHAND - ขอให้เธอใจดี,296,,12,,"97,926","20,417,314"
PURPEECH - อาจเป็นเพราะฉันเอง (me.),403,,15,,"73,587","20,277,333"
Billkin - Mr. Everything,422,31,1,(x5),"112,337","20,191,111"
DJ Snake - SG,577,42,1,(x7),"246,083","20,120,596"
Safeplanet - กอดความเจ็บช้ำ,1680,,16,,"29,988","19,946,476"
H.E.R. - Best Part,1610,,11,,"34,338","19,768,696"
j-hope - MORE,291,41,1,(x2),"506,531","19,501,775"
4EVE - วัดปะหล่ะ? (Test Me),656,105,1,(x1),"66,069","18,938,915"
NewJeans - Hype Boy,424,28,6,,"79,950","18,931,513"
TAEYANG - Shoong!,201,31,2,(x8),"466,725","18,922,741"
เรนิษรา - ฉันคือนักสะสมความเศร้า,464,,31,,"60,680","18,811,942"
