artist_title,days,t10,pk,x?,pkstreams,total
Samra - Wieder Lila,491,83,1,(x28),"92,776","6,527,915"
GAYLE - abcdefu,384,155,1,(x48),"46,905","6,520,607"
CRO - Einmal um die Welt,808,,21,,"13,749","6,481,362"
DJ Robin - Layla,387,89,1,(x37),"93,751","6,474,018"
Nathan Evans - Wellerman - 220 KID x Billen Ted Remix,520,116,1,(x19),"40,275","6,435,647"
Kenya Grace - Strangers,254,128,1,(x17),"53,326","6,386,279"
José Feliciano - Feliz Navidad,342,44,5,,"214,743","6,349,339"
AYLIVA - Sie weiß,383,89,1,(x6),"73,992","6,343,323"
ART - Belgisches Viertel,748,,17,,"19,392","6,328,432"
VIZE - Paradise,636,56,3,(x17),"32,615","6,325,402"
Ofenbach - Head Shoulders Knees & Toes,473,104,4,,"32,488","6,312,853"
Olivia Rodrigo - drivers license,502,84,1,(x13),"67,273","6,288,980"
Panic! At The Disco - High Hopes,616,87,3,(x5),"36,862","6,247,341"
