artist_title,days,t10,pk,x?,pkstreams,total
Nathan Goshen - שני ילדים בעולם,939,,13,,"16,458","6,453,727"
Omer Adam - רחוק מכולם,1094,123,1,(x44),"23,204","6,450,316"
Lil Nas X - MONTERO (Call Me By Your Name),500,140,1,(x20),"33,950","6,424,946"
Omer Adam - אני,505,76,1,(x7),"35,566","6,405,720"
Nathan Goshen - מתגעגעת,1026,16,6,,"11,139","6,389,918"
Odeya - האמת,493,138,2,(x3),"34,146","6,350,204"
Avraham Tal - מי לא יבוא,879,,36,,"12,715","6,294,299"
Ishay Ribo - הלב שלי,1075,56,1,(x1),"13,378","6,243,344"
Eden Hason - כפיות,937,146,1,(x14),"15,404","6,235,355"
Tuna - גם זה יעבור,1625,,51,,"11,783","6,178,860"
Full Trunk - As a Stone,1404,,28,,"11,693","6,154,749"
Eden Hason - מה פספסתי,514,119,2,(x6),"24,301","6,139,049"
Raviv Kaner - רוצה שלום,526,142,1,(x40),"24,642","6,108,904"
Omer Adam - שני משוגעים,1318,69,2,(x2),"15,278","6,096,519"
Osher Cohen - חמישי שישי,654,,15,,"16,099","6,075,197"
