artist_title,days,t10,pk,x?,pkstreams,total
Irama - Nera,608,115,1,(x25),"441,381","66,340,841"
Sfera Ebbasta - Bottiglie Privè,808,74,1,(x20),"1,344,280","66,326,562"
Ultimo - Pianeti,1039,,17,,"182,553","66,299,601"
Capo Plaza - Non Fare Così,965,36,2,(x12),"558,506","65,176,149"
Mahmood - Soldi,423,93,1,(x30),"1,559,753","64,351,723"
Lewis Capaldi - Someone You Loved,807,14,7,,"235,212","63,287,331"
Rose Villain - Fantasmi,478,,24,,"184,477","63,011,097"
MACHETE - YOSHI,417,70,1,(x33),"1,015,461","62,339,219"
sangiovanni - lady,356,117,1,(x4),"534,319","62,322,631"
Guè - Chico,519,89,3,(x10),"475,026","62,278,609"
Rkomi - NUOVO RANGE (con SFERA EBBASTA),777,,15,,"157,370","62,180,420"
Tony Effe - TAXI SULLA LUNA,338,85,4,,"439,168","62,074,742"
Fedez - LA DOLCE VITA,433,96,1,(x39),"664,164","62,030,235"
Fred De Palma - D'estate non vale,773,57,1,(x3),"264,483","61,837,365"
Takagi & Ketra - JAMBO,480,87,1,(x4),"493,790","61,682,173"
The Kid LAROI - Stay,491,46,3,(x13),"419,014","61,444,173"
