artist_title,days,t10,pk,x?,pkstreams,total
Carin Leon - No Es Por Acá,640,,21,,"585,254","210,714,757"
Luis Miguel - La Incondicional,1747,,13,,"306,419","210,680,247"
Lenin Ramírez - Yo Ya No Vuelvo Contigo - En Vivo,1071,,14,,"443,189","208,578,873"
Luis R Conriquez - El Gavilán,504,,12,,"860,148","208,322,314"
Plan B - Es un Secreto,797,,37,,"513,653","208,268,490"
KAROL G - BICHOTA,677,167,1,(x3),"1,173,019","208,263,276"
Alfredo Olivas - El Precio De La Soledad,615,,33,,"574,158","206,800,738"
Carin Leon - Me La Avente,1210,,19,,"338,029","202,717,065"
El Chachito - En Paris,442,,11,,"1,086,414","201,435,988"
Los Enanitos Verdes - Lamento Boliviano,1788,,60,,"271,213","201,331,719"
Junior H - Extssy Model,578,,32,,"541,212","200,702,791"
Bad Bunny - Party,419,96,2,(x1),"2,106,139","195,580,482"
Bad Bunny - Safaera,826,152,1,(x84),"1,280,719","195,337,420"
Belanova - Rosa Pastel,544,,19,,"639,716","194,648,011"
Christian Nodal - De Los Besos Que Te Di,1160,,12,,"399,579","194,236,084"
"Bizarrap - Shakira: Bzrp Music Sessions, Vol. 53",295,64,1,(x22),"3,834,526","193,802,386"
Matisse - Como Lo Hice Yo,764,100,6,,"487,416","193,773,623"
Julión Álvarez y su Norteño Banda - Que Te Vaya Bien,632,,16,,"634,436","192,513,260"
