artist_title,days,t10,pk,x?,pkstreams,total
Grupo Frontera - No Se Va - En Vivo,542,,14,,"6,989","2,187,387"
Los Enanitos Verdes - Lamento Boliviano,1186,,49,,"4,093","2,186,045"
Bad Bunny - Un Coco,543,,13,,"23,495","2,185,952"
Calibre 50 - Si Te Pudiera Mentir,775,,12,,"4,608","2,180,233"
Bad Bunny - BOOKER T,832,85,5,,"20,087","2,157,476"
Bad Bunny - Party,398,112,5,,"29,018","2,150,651"
Feid - LUNA,160,130,1,(x18),"17,091","2,145,386"
Peso Pluma - LADY GAGA,324,25,5,,"10,058","2,103,266"
Sebastian Yatra - Pareja Del Año,710,106,1,(x1),"8,367","2,091,448"
Eladio Carrion - Coco Chanel,373,30,2,(x1),"14,490","2,084,617"
Feid - CHORRITO PA LAS ANIMAS,468,5,8,,"8,493","2,062,023"
Bad Bunny - MONACO,212,73,1,(x13),"57,170","2,044,300"
Bad Bunny - La Difícil,971,60,2,(x7),"23,427","2,014,722"
Bad Bunny - Ignorantes,857,120,1,(x6),"18,540","2,005,871"
