artist_title,days,t10,pk,x?,pkstreams,total
Manuel Medrano - Bajo El Agua,2454,,51,,"16,232","11,965,009"
J Balvin - Qué Más Pues?,524,147,2,(x19),"77,721","11,940,550"
Sebastian Yatra - Tacones Rojos,714,89,4,,"38,992","11,910,625"
Bad Bunny - WHERE SHE GOES,336,101,1,(x26),"145,648","11,779,107"
Blessd - Medallo,488,164,1,(x20),"57,939","11,723,025"
Danny Ocean - Fuera del mercado,676,35,4,,"46,087","11,714,802"
Bad Bunny - Safaera,983,122,1,(x32),"74,307","11,660,961"
Anuel AA - China,690,186,1,(x90),"75,048","11,589,129"
Marc Seguí - Tiroteo - Remix,786,,11,,"38,280","11,191,422"
Quevedo - PUNTO G,508,,15,,"45,952","10,975,492"
Jhayco - CÓMO SE SIENTE - Remix,990,3,6,,"34,119","10,796,790"
