artist_title,days,t10,pk,x?,pkstreams,total
Lewis Capaldi - Someone You Loved,963,,13,,"4,249","2,835,722"
Queen G - طرشوله,483,111,1,(x2),"17,102","2,747,104"
Cigarettes After Sex - K.,720,,23,,"6,808","2,738,766"
Shela - Akhsamna Tandas - Remix,924,,27,,"5,979","2,735,842"
Keane - Somewhere Only We Know,627,,33,,"6,042","2,723,687"
Billie Eilish - bad guy,724,37,7,,"9,140","2,703,550"
XXXTENTACION - the remedy for a broken heart (why am I so in love),899,,23,,"6,129","2,699,819"
The Neighbourhood - Daddy Issues,1000,,48,,"5,054","2,617,483"
David Kushner - Daylight,389,34,8,,"12,551","2,588,324"
Internet Money - Lemonade,579,75,3,(x1),"12,577","2,580,036"
FIFTY FIFTY - Cupid - Twin Ver.,312,116,1,(x35),"23,914","2,560,267"
Cigarettes After Sex - Sunsetz,750,,31,,"5,654","2,553,564"
