artist_title,days,t10,pk,x?,pkstreams,total
"Pritam - Tere Hawaale (From ""Laal Singh Chaddha"")",442,7,9,,"599,248","136,286,814"
Hariharan - Shree Hanuman Chalisa,639,2,5,,"557,603","135,357,415"
"Pritam - Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",456,17,6,,"559,599","132,661,280"
Prabh Singh - 9:45,311,28,8,,"706,619","132,388,728"
Laddi Chahal - Rubicon Drill,501,4,10,,"540,614","132,162,911"
"KK - Ajab Si (From ""Om Shanti Om"")",698,,20,,"351,993","131,768,575"
"Anirudh Ravichander - Arabic Kuthu - Halamithi Habibo (From ""Beast"")",507,127,2,(x57),"767,665","130,984,474"
Karan Aujla - White Brown Black,516,,23,,"385,669","129,126,282"
Sidhu Moose Wala - Never Fold,709,1,9,,"360,659","127,881,918"
Tanishk Bagchi - Makhna,1279,175,2,(x1),"248,303","127,023,631"
"Rochak Kohli - Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",1327,54,8,,"202,416","126,875,179"
"Pritam - Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",319,22,6,,"689,366","126,818,283"
Pritam - Mehrama,1233,,11,,"215,365","125,250,537"
"Pritam - What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",304,68,5,,"862,573","125,090,777"
Sia - Unstoppable,779,,12,,"262,455","123,054,324"
AP Dhillon - With You,275,63,2,(x15),"1,761,140","123,049,881"
Pritam - Raabta,687,,41,,"326,481","121,939,866"
Riar Saab - Obsessed,267,75,2,(x10),"1,613,647","121,702,576"
Elley Duhé - MIDDLE OF THE NIGHT,611,1,10,,"258,507","120,372,385"
Dhibu Ninan Thomas - Adiye,646,,15,,"260,018","118,265,016"
Arctic Monkeys - I Wanna Be Yours,549,,47,,"297,025","116,038,264"
A.R. Rahman - Rait Zara Si,618,5,10,,"287,502","115,461,177"
Karan Aujla - Softly,266,75,4,,"826,800","115,236,687"
