artist_title,days,t10,pk,x?,pkstreams,total
24kGoldn - Mood,444,141,2,(x43),"6,012","1,071,085"
Playboi Carti - Sky,804,,27,,"2,046","1,065,098"
Gunna - fukumean,315,138,1,(x10),"5,954","1,064,240"
Milky Chance - Stolen Dance,780,2,9,,"2,076","1,062,271"
Hozier - Take Me To Church,725,118,1,(x32),"2,768","1,061,834"
Metro Boomin - Too Many Nights,521,6,5,,"4,327","1,059,090"
cassö - Prada,270,124,3,(x1),"5,782","1,057,596"
Trevor Daniel - Falling,443,161,1,(x33),"5,240","1,056,711"
Hotel Ugly - Shut up My Moms Calling,600,,21,,"2,619","1,048,716"
DaBaby - ROCKSTAR,435,139,1,(x27),"4,899","1,036,373"
Aarne - Тесно,472,66,1,(x23),"8,736","1,029,600"
XXXTENTACION - Jocelyn Flores,751,22,2,(x3),"8,358","1,024,402"
Måneskin - ZITTI E BUONI,341,70,1,(x18),"23,558","1,019,102"
