artist_title,days,t10,pk,x?,pkstreams,total
Luis Fonsi - Despacito (Featuring Daddy Yankee),588,166,1,(x95),"768,030","83,276,632"
Bad Bunny - Moscow Mule,465,66,1,(x12),"1,502,400","82,073,770"
Daddy Yankee - Con Calma,572,95,1,(x28),"596,299","81,886,464"
Chanel - Clavaito,380,64,6,,"557,042","81,795,773"
Feid - Normal,666,,15,,"301,722","79,813,014"
Becky G - Sin Pijama,589,156,1,(x45),"436,750","79,591,069"
Quevedo - Ahora y Siempre,711,37,4,,"371,997","79,043,222"
Fred De Palma - Se iluminaba,704,33,5,,"271,799","78,955,267"
Camilo - Vida de Rico,667,7,8,,"329,094","78,832,414"
sangiovanni - mariposas,560,,11,,"314,815","78,757,337"
Bad Bunny - WHERE SHE GOES,294,78,1,(x21),"1,072,368","78,603,222"
Myke Towers - Bandido,450,138,1,(x35),"484,390","78,598,877"
Álvaro De Luna - Juramento eterno de sal,842,,15,,"239,936","78,318,027"
Pedro Capó - Calma - Remix,651,86,2,(x4),"374,062","78,158,369"
Omar Montes - Alocao (With Bad Gyal),564,115,1,(x38),"883,211","77,788,620"
Los Legendarios - Fiel,454,101,1,(x26),"647,051","77,309,987"
