artist_title,days,t10,pk,x?,pkstreams,total
Ozuna - Se Preparó,682,153,1,(x18),"11,389","2,720,560"
Super Yei - La Forma en Que Me Miras,681,,31,,"6,771","2,216,321"
Zion & Lennox - La Player (Bandolera),681,105,3,(x43),"12,426","3,064,289"
Dalex - Hola - Remix,676,71,4,,"17,494","4,103,385"
Feid - Normal,674,,13,,"13,534","4,447,103"
Foreign Teck - Conexión,671,,20,,"9,106","3,078,217"
Bad Bunny - Bichiyal,669,2,8,,"48,554","2,217,184"
Bad Bunny - BOOKER T,664,100,3,(x1),"67,896","3,875,946"
Dua Lipa - Don't Start Now,661,,24,,"6,564","1,794,078"
Dalex - Pa Mí - Remix,656,122,1,(x11),"16,577","3,817,099"
Piso 21 - Déjala Que Vuelva,655,22,8,,"8,883","2,089,996"
Bad Bunny - Soy Peor,654,107,1,(x18),"11,133","1,975,094"
Justin Bieber - Love Yourself,653,154,1,(x3),"6,060","1,613,205"
Manuel Turizo - Una Lady Como Tú,650,,12,,"7,196","1,513,306"
