artist_title,days,t10,pk,x?,pkstreams,total
Ektor - Upgrade,463,51,3,(x1),"69,578","7,252,155"
Calin - Podvod (Píseň k filmu Shoky & Morthy: Poslední velká akce),778,,11,,"16,194","7,202,887"
Shawn Mendes - Señorita,736,171,1,(x88),"37,061","7,194,091"
Calin - Asgard,618,81,5,,"37,311","7,190,105"
Ektor - King Kong,337,75,1,(x6),"69,606","7,163,918"
Panic! At The Disco - High Hopes,1154,131,1,(x5),"15,755","7,137,102"
CA$HANOVA BULHAR - Zrovna jí to najelo,996,17,5,,"13,640","7,114,718"
CA$HANOVA BULHAR - Praha den a noc,489,7,2,(x1),"52,559","7,113,588"
Viktor Sheen - Černobílej svět,1101,21,2,(x6),"31,006","7,081,501"
MEDUZA - Bad Memories,591,,15,,"19,241","7,079,974"
