artist_title,days,t10,pk,x?,pkstreams,total
Jaap Reesema - Nu Wij Niet Meer Praten,646,80,2,(x17),"198,926","36,646,442"
Mart Hoogkamer - Ik Ga Zwemmen,526,53,1,(x20),"530,573","36,393,306"
Topic - Breaking Me,532,69,4,,"175,792","36,387,212"
Antoon - Hallo,525,90,1,(x25),"322,277","36,248,824"
cassö - Prada,275,139,1,(x33),"234,741","36,232,702"
Dua Lipa - New Rules,473,102,1,(x22),"205,489","36,163,761"
Antoon - Hyperventilatie,531,70,4,,"176,459","36,124,101"
Racoon - Het Is Al Laat Toch,576,72,2,(x1),"190,767","35,749,728"
Michael Bublé - It's Beginning to Look a Lot Like Christmas,384,92,2,(x1),"662,649","35,577,218"
Drake - God's Plan,398,98,1,(x9),"319,364","35,468,115"
Suzan & Freek - Blauwe Dag,516,48,5,,"199,412","34,887,841"
Boef - Habiba,497,70,1,(x33),"480,631","34,759,251"
The Weeknd - Starboy,708,101,1,(x8),"186,391","34,634,281"
