artist_title,days,t10,pk,x?,pkstreams,total
Christian Nodal - De Los Besos Que Te Di,1343,,13,,"9,445","3,955,698"
Natanael Cano - AMG,425,63,3,(x1),"29,551","3,934,102"
De La Ghetto - Sensacion Del Bloque,1040,,33,,"8,538","3,899,195"
KAROL G - AMARGURA,384,,12,,"13,608","3,893,580"
Peso Pluma - PRC,406,71,3,(x2),"30,601","3,865,919"
Daddy Yankee - X ÚLTIMA VEZ,482,42,1,(x34),"40,450","3,800,979"
Nio Garcia - AM Remix,513,223,2,(x35),"28,950","3,795,562"
Rauw Alejandro - LOKERA,567,,13,,"14,073","3,785,758"
Feid - LUNA,163,144,1,(x15),"31,041","3,773,371"
Anuel AA - China,829,174,1,(x54),"21,257","3,760,413"
Bad Bunny - Otra Noche en Miami,1548,2,8,,"6,782","3,747,280"
Feid - Ferxxo 100,696,,15,,"15,364","3,698,514"
Becky G - MAMIII,596,82,2,(x3),"15,346","3,697,102"
Tainy - Adicto,1063,108,4,,"9,674","3,692,461"
