artist_title,days,t10,pk,x?,pkstreams,total
Nicki Nicole - DISPARA ***,360,12,6,,"30,177","4,451,615"
Quevedo - WANDA,442,,13,,"21,770","4,444,936"
"BANDIDO - No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",431,115,1,(x1),"35,911","4,437,339"
Emilia - Exclusive.mp3,191,62,3,(x7),"38,111","4,416,266"
MYA - 2:50 Remix,523,80,1,(x9),"42,817","4,403,684"
Camilo - Vida de Rico,535,105,2,(x34),"30,374","4,396,006"
Los Ángeles Azules - El Amor De Mi Vida,268,1,10,,"37,109","4,387,932"
La Joaqui - Butakera,430,49,7,,"30,903","4,345,775"
KAROL G - BICHOTA,427,136,1,(x16),"37,747","4,309,513"
Camilo - Tutu,606,114,1,(x42),"27,200","4,305,166"
Myke Towers - Bandido,400,137,1,(x44),"30,513","4,282,261"
La Vela Puerca - Zafar,1696,,65,,"7,136","4,272,386"
Paulo Londra - Tal Vez,781,122,1,(x13),"22,713","4,158,843"
Sebastian Yatra - Tacones Rojos,596,,11,,"19,040","4,146,238"
