artist_title,days,t10,pk,x?,pkstreams,total
James Hype - Ferrari,482,78,3,(x2),"5,276","1,201,953"
MBT - Trap Kingx,593,,49,,"3,368","1,200,755"
Doja Cat - Paint The Town Red,268,82,2,(x31),"11,079","1,190,669"
Chris Brown - Under The Influence,390,119,3,(x11),"5,352","1,176,979"
Emanuela - Podvodnitsa,650,48,3,(x8),"4,384","1,157,636"
Galena - Горчиво,338,26,2,(x14),"9,089","1,141,552"
Dimoff - FREESTYLE 1,359,25,7,,"5,272","1,139,649"
Preslava - Moeto slabo myasto,719,,60,,"2,793","1,127,972"
Pop Smoke - For The Night,611,125,3,(x2),"4,351","1,126,957"
DaBaby - ROCKSTAR,492,164,1,(x28),"4,441","1,119,696"
