artist_title,days,t10,pk,x?,pkstreams,total
Платина - Веном,237,21,3,(x2),"97,702","7,953,072"
Платина - Сан Ларан,162,32,4,,"142,252","7,878,078"
SODA LUV - Коми,349,,14,,"37,030","7,753,851"
INSTASAMKA - Juicy,220,38,3,(x1),"91,681","7,700,995"
Платина - Abu Dhabi Ba6y,238,24,5,,"77,155","7,691,621"
shadowraze - 1000-7,240,,11,,"68,914","7,616,921"
Mumiy Troll - Башня,133,35,1,(x9),"243,256","7,488,397"
Egor Kreed - ЗДРАВСТВУЙТЕ,166,49,1,(x16),"166,159","7,387,101"
Lil Peep - Star Shopping,507,,55,,"22,596","7,372,434"
Lusia Chebotina - СОЛНЦЕ МОНАКО,152,1,10,,"84,178","7,284,480"
Tima Belorusskih - Окей,242,49,1,(x6),"74,777","7,181,002"
LOVV66 - Трап Трап,292,13,5,,"93,980","7,095,702"
