artist_title,days,t10,pk,x?,pkstreams,total
KAROL G - Tusa,578,115,1,(x59),"77,449","9,341,224"
Rauw Alejandro - Fantasias,601,150,1,(x54),"52,864","9,299,096"
Blessd - Medallo,476,140,2,(x13),"57,272","9,276,815"
J Balvin - Qué Más Pues?,503,91,4,,"67,745","9,272,870"
Farruko - Pepas,388,119,1,(x33),"100,793","9,245,778"
Danny Ocean - Fuera del mercado,640,64,1,(x19),"53,291","9,237,992"
Jossef - Persia - Remix,465,110,5,,"50,460","9,174,415"
Bad Bunny - PERRO NEGRO,212,177,2,(x26),"68,271","9,170,226"
LiL CaKe - MERCHO,359,64,4,,"68,334","9,035,938"
Bad Bunny - Tarot,414,80,5,,"62,336","8,985,262"
KEVIN ROLDAN - Hasta Abajo,900,78,4,,"46,458","8,984,597"
Bad Bunny - Ignorantes,832,116,1,(x4),"59,091","8,982,184"
Grupo Frontera - EL AMOR DE SU VIDA,282,101,3,(x1),"58,764","8,946,545"
Cris Mj - Marisola - Remix,508,16,9,,"52,751","8,939,260"
BM - M.A - Remix,354,50,7,,"69,655","8,939,091"
