artist_title,days,t10,pk,x?,pkstreams,total
Keane - Somewhere Only We Know,1057,,48,,"291,286","122,342,630"
Arash Buana - if u could see me cryin' in my room,1167,,17,,"252,739","120,440,424"
Tulus - Diri,702,41,2,(x4),"398,407","119,499,254"
Joji - Glimpse of Us,450,96,1,(x17),"1,493,713","118,268,792"
Lyodra - Sang Dewi,427,114,1,(x55),"578,569","117,229,584"
Pamungkas - I Love You but I'm Letting Go,1478,,16,,"152,404","117,158,319"
Troye Sivan - Angel Baby,677,104,2,(x55),"655,773","116,956,367"
Aan Story - Trauma,354,33,7,,"627,918","116,113,150"
One Direction - 18,562,,22,,"326,674","114,871,711"
Hivi! - Remaja,2112,,17,,"188,852","114,571,552"
Olivia Rodrigo - traitor,814,23,8,,"251,145","114,349,971"
Fabio Asher - Bertahan Terluka,527,114,2,(x19),"458,985","113,674,235"
Neck Deep - Wish You Were Here,840,,26,,"217,370","112,558,526"
Element - Rahasia Hati,592,15,7,,"529,348","112,202,274"
Fiersa Besari - Waktu Yang Salah,1256,190,1,(x8),"179,420","112,116,838"
Misellia - Akhir Tak Bahagia,840,6,8,,"529,052","111,355,067"
Mahalini - Bohongi Hati,471,,20,,"464,551","110,472,736"
Fiersa Besari - Garis Terdepan,1703,,39,,"167,393","109,497,524"
Bruno Mars - When I Was Your Man,719,,20,,"359,549","106,778,709"
Coldplay - Yellow,973,7,6,,"608,618","105,134,957"
The Weeknd - One Of The Girls,259,95,3,(x11),"638,865","104,941,706"
NIKI - lowkey,1441,,12,,"160,826","104,606,295"
Yovie Widianto - Menyesal,434,3,8,,"518,570","104,181,840"
