artist_title,days,t10,pk,x?,pkstreams,total
Shawn Mendes - There's Nothing Holdin' Me Back,1335,55,7,,"35,021","12,725,492"
Bruno Mars - That's What I Like,1057,97,3,(x18),"53,890","12,632,219"
Maroon 5 - Girls Like You,800,115,1,(x30),"54,197","12,605,719"
Lauv - i'm so tired...,894,93,2,(x5),"47,889","12,491,353"
Tate McRae - you broke me first,957,67,4,,"31,432","12,426,560"
BLACKPINK - Kill This Love,785,86,1,(x8),"156,513","12,350,394"
Ava Max - Sweet but Psycho,939,103,6,,"36,306","12,347,987"
SHAUN - Way Back Home,1033,85,5,,"40,019","12,219,495"
Marshmello - Leave Before You Love Me,1023,,12,,"23,981","12,201,777"
Zedd - The Middle,1014,113,1,(x17),"40,824","12,149,639"
"Ariana Grande - thank u, next",748,122,1,(x66),"92,388","12,097,567"
Dua Lipa - New Rules,725,162,2,(x19),"44,762","11,988,159"
Adele - Easy On Me,771,130,1,(x22),"132,403","11,914,553"
G.E.M. - 光年之外 (電影 《Passengers》 中國區主題曲),1569,,72,,"11,621","11,784,777"
