artist_title,days,t10,pk,x?,pkstreams,total
Piso 21 - Déjala Que Vuelva,811,168,1,(x3),"200,145","53,277,253"
Bad Bunny - TE MUDASTE,637,81,2,(x1),"993,303","53,174,235"
Young Cister - LA TERAPIA,485,50,1,(x1),"705,894","53,153,686"
Bad Bunny - MIA,507,141,1,(x30),"391,694","53,071,776"
Sebastian Yatra - Pareja Del Año,522,86,1,(x2),"365,096","52,769,906"
El Jordan 23 - Cabaña,323,101,3,(x16),"323,953","52,523,154"
Anuel AA - Sola (Remix),1197,183,5,,"113,130","52,399,857"
DJ Luian - Verte Ir,508,127,1,(x10),"318,717","52,365,841"
The Police - Every Breath You Take,1557,,65,,"64,881","52,362,210"
Quevedo - VISTA AL MAR,481,51,5,,"282,205","52,312,632"
Quevedo - Columbia,310,95,2,(x25),"405,083","52,244,726"
Anuel AA - Hasta Que Dios Diga,785,75,1,(x7),"285,216","52,202,127"
Daddy Yankee - Con Calma,535,121,1,(x30),"328,627","52,050,932"
Farruko - Pepas,421,116,1,(x20),"458,681","51,882,538"
