artist_title,days,t10,pk,x?,pkstreams,total
Bad Bunny - Un Coco,574,,14,,"97,941","11,986,677"
Bad Bunny - Party,410,137,4,,"129,588","11,786,633"
Mora - Volando - Remix,617,232,2,(x1),"60,486","11,467,930"
Ed Maverick - Fuentes de Ortiz,1480,,37,,"15,524","11,383,857"
Bad Bunny - Una Vez,1146,,15,,"33,670","11,359,403"
Feid - LUNA,163,130,2,(x4),"89,556","11,234,646"
Calibre 50 - A La Antigüita,731,86,4,,"31,674","11,076,274"
Bad Bunny - Diles,953,,21,,"18,685","11,035,012"
KAROL G - BICHOTA,699,141,2,(x65),"59,544","10,915,825"
J Balvin - QUE PRETENDES,1314,94,5,,"24,443","10,792,601"
Piso 21 - Te Vi,1195,138,3,(x3),"19,460","10,759,159"
Piso 21 - Déjala Que Vuelva,1188,219,1,(x48),"28,694","10,756,146"
Cris Mj - Una Noche en Medellín,551,29,7,,"34,980","10,740,976"
ChiChi Peralta - Procura,1429,,41,,"21,645","10,668,611"
