artist_title,days,t10,pk,x?,pkstreams,total
Imagine Dragons - Believer,1553,,31,,"174,380","91,333,088"
Dave - Starlight,602,87,1,(x28),"733,390","90,896,600"
Camila Cabello - Havana,564,142,2,(x44),"458,318","90,765,986"
Andy Williams - It's the Most Wonderful Time of the Year,373,95,5,,"2,092,006","90,228,434"
The Chainsmokers - Closer,586,132,1,(x34),"628,017","90,069,310"
Justin Bieber - Love Yourself,671,144,1,(x61),"600,478","89,912,772"
Kings of Leon - Sex on Fire,1224,,40,,"159,339","89,536,538"
The Kooks - She Moves In Her Own Way,1639,,57,,"94,991","89,258,651"
Ava Max - Sweet but Psycho,690,77,1,(x19),"573,999","88,433,736"
Anne-Marie - 2002,755,66,3,(x6),"445,107","87,673,467"
Queen - Don't Stop Me Now - Remastered 2011,1372,,46,,"156,643","87,398,855"
LF SYSTEM - Afraid To Feel,521,119,1,(x27),"567,167","87,148,899"
Marshmello - Happier,694,71,1,(x6),"470,878","86,585,899"
Post Malone - Circles,722,84,1,(x1),"481,853","85,511,182"
Bobby Helms - Jingle Bell Rock,323,93,4,,"2,130,871","85,406,187"
Travis Scott - SICKO MODE,787,26,6,,"399,923","85,282,899"
