artist_title,days,t10,pk,x?,pkstreams,total
Luis Fonsi - Despacito - Remix,526,135,1,(x101),"358,151","49,645,423"
Luke Combs - The Kind of Love We Make,662,1,10,,"133,101","49,066,095"
Bobby Helms - Jingle Bell Rock,369,132,1,(x1),"941,287","48,510,373"
Post Malone - Psycho,589,98,1,(x1),"373,468","48,275,298"
Zach Bryan - I Remember Everything,261,190,1,(x1),"263,134","48,112,402"
Post Malone - Congratulations,899,23,7,,"122,133","47,977,356"
Michael Bublé - It's Beginning to Look a Lot Like Christmas,464,131,1,(x1),"749,599","47,871,505"
Maroon 5 - Memories,763,61,7,,"161,471","47,593,547"
Lil Mosey - Blueberry Faygo,576,130,4,,"191,139","47,505,647"
Luke Combs - Beautiful Crazy,1265,,60,,"67,257","47,463,849"
Lauv - I Like Me Better,1109,,23,,"84,281","47,249,302"
Internet Money - Lemonade,607,122,2,(x28),"265,646","46,867,122"
Ed Sheeran - I Don't Care,548,103,1,(x22),"471,180","46,764,180"
Tory Lanez - The Color Violet,636,2,8,,"118,076","46,576,159"
