artist_title,days,t10,pk,x?,pkstreams,total
Anuel AA - Ella Quiere Beber - Remix,758,99,2,(x3),"14,482","3,487,104"
KAROL G - X SI VOLVEMOS,464,40,2,(x2),"33,546","3,470,314"
Ozuna - Vaina Loca,602,190,1,(x57),"17,429","3,454,028"
Mau y Ricky - Desconocidos,796,52,7,,"11,652","3,453,478"
Lunay - Soltera - Remix,672,101,2,(x2),"19,493","3,452,871"
DJ Luian - Verte Ir,502,127,2,(x2),"17,775","3,432,091"
KAROL G - EL MAKINON,568,75,4,,"19,522","3,431,388"
Zion & Lennox - Otra vez,1044,246,1,(x110),"8,645","3,428,196"
Nio Garcia - Te Boté - Remix,607,167,1,(x84),"19,673","3,397,046"
Ozuna - Una Locura,565,2,10,,"13,735","3,391,246"
Bad Bunny - Party,376,102,5,,"53,047","3,374,731"
Eslabon Armado - Ella Baila Sola,365,82,1,(x11),"34,691","3,372,505"
Nio Garcia - AM Remix,433,109,3,(x18),"30,796","3,353,901"
