artist_title,days,t10,pk,x?,pkstreams,total
Travis Scott - HIGHEST IN THE ROOM,750,86,2,(x5),"42,482","9,027,659"
MC Zaquin - Não Nasceu pra Namorar,569,88,3,(x1),"37,830","8,989,000"
MC Tairon - Baile no Morro,534,75,1,(x3),"45,694","8,986,000"
Grupo Menos É Mais - Lapada Dela - Ao Vivo,405,12,7,,"44,168","8,978,366"
MC Kevin o Chris - Faz um Vuk Vuk (Teto Espelhado),292,72,3,(x3),"56,835","8,956,279"
ROSALÍA - DESPECHÁ,471,71,2,(x2),"37,955","8,950,556"
Coldplay - Yellow,834,7,1,(x1),"47,853","8,832,515"
Plutonio - Meu Deus,742,125,2,(x40),"34,674","8,756,055"
Anitta - Envolver,572,57,1,(x1),"79,031","8,683,163"
Matuê - Quer Voar,525,84,2,(x1),"50,588","8,651,919"
MC MENOR HR - Evoque Prata,331,94,1,(x42),"70,557","8,612,710"
Olivia Rodrigo - drivers license,610,103,1,(x55),"55,773","8,595,939"
