artist_title,days,t10,pk,x?,pkstreams,total
Aventura - Volví,581,202,2,(x7),"37,336","7,547,334"
Alejandro Fernández - Me Dediqué a Perderte,1897,,97,,"8,406","7,510,190"
Dua Lipa - Don't Start Now,1049,1,9,,"22,693","7,502,772"
Morat - No Se Va,814,,14,,"21,868","7,407,067"
Myke Towers - Bandido,485,172,1,(x56),"40,939","7,406,114"
Arcángel - Sigues Con El,675,100,2,(x3),"35,613","7,397,284"
Queen - Bohemian Rhapsody - Remastered 2011,2089,24,3,(x4),"18,425","7,384,450"
Nio Garcia - Te Boté - Remix,671,202,1,(x86),"41,201","7,286,102"
Boza - Hecha Pa' Mi,617,136,3,(x37),"35,740","7,215,799"
Ed Sheeran - Perfect,1344,17,5,,"16,631","7,201,946"
J Balvin - Rojo,590,153,1,(x49),"60,781","7,121,991"
KAROL G - X SI VOLVEMOS,464,10,3,(x2),"55,809","7,108,044"
"Bizarrap - Eladio Carrion: Bzrp Music Sessions, Vol. 40",928,2,9,,"19,947","7,098,633"
Quevedo - Columbia,310,88,2,(x3),"41,339","7,080,573"
